original_index,cluster_kmeans,cluster_dbscan,dbscan_ruido,Class
120882,2,0,0,0
120883,2,0,0,0
120884,2,0,0,0
120885,0,-1,1,0
120886,2,4,0,0
120887,2,0,0,0
120888,2,0,0,0
120889,2,0,0,0
120890,2,0,0,0
120891,2,0,0,0
120892,2,-1,1,0
120893,2,-1,1,0
120894,5,0,0,0
120895,5,-1,1,0
120896,2,0,0,0
120897,2,0,0,0
120898,2,0,0,0
120899,2,0,0,0
120900,2,0,0,0
120901,2,2,0,0
120902,2,0,0,0
120903,2,0,0,0
120904,2,0,0,0
120905,5,-1,1,0
120906,2,4,0,0
120907,2,4,0,0
120908,2,2,0,0
120909,2,3,0,0
120910,2,0,0,0
120911,2,0,0,0
120912,0,-1,1,0
120913,2,-1,1,0
120914,2,0,0,0
120915,2,4,0,0
120916,2,0,0,0
120917,2,0,0,0
120918,2,0,0,0
120919,1,-1,1,0
120920,2,0,0,0
120921,2,0,0,0
120922,2,0,0,0
120923,0,1,0,0
120924,2,-1,1,0
120925,2,0,0,0
120926,2,0,0,0
120927,2,0,0,0
120928,2,0,0,0
120929,2,0,0,0
120930,3,-1,1,0
120931,2,0,0,0
120932,5,0,0,0
120933,2,2,0,0
120934,2,0,0,0
120935,2,2,0,0
120936,0,1,0,0
120937,2,0,0,0
120938,2,-1,1,0
120939,2,0,0,0
120940,2,0,0,0
120941,2,0,0,0
120942,2,0,0,0
120943,0,1,0,0
120944,2,-1,1,0
120945,1,-1,1,0
120946,2,0,0,0
120947,0,1,0,0
120948,2,0,0,0
120949,1,-1,1,0
120950,2,0,0,0
120951,2,0,0,0
120952,2,0,0,0
120953,2,0,0,0
120954,2,-1,1,0
120955,5,0,0,0
120956,2,-1,1,0
120957,2,2,0,0
120958,2,0,0,0
120959,2,0,0,0
120960,2,0,0,0
120961,5,-1,1,0
120962,2,2,0,0
120963,2,-1,1,0
120964,0,-1,1,0
120965,2,0,0,0
120966,2,4,0,0
120967,2,-1,1,0
120968,0,-1,1,0
120969,2,0,0,0
120970,2,-1,1,0
120971,2,0,0,0
120972,2,3,0,0
120973,0,-1,1,0
120974,2,4,0,0
120975,2,0,0,0
120976,2,0,0,0
120977,2,0,0,0
120978,2,0,0,0
120979,2,0,0,0
120980,2,0,0,0
120981,2,0,0,0
120982,2,2,0,0
120983,2,2,0,0
120984,2,0,0,0
120985,2,-1,1,0
120986,2,0,0,0
120987,2,0,0,0
120988,5,0,0,0
120989,2,2,0,0
120990,2,3,0,0
120991,2,0,0,0
120992,2,0,0,0
120993,2,0,0,0
120994,2,0,0,0
120995,2,0,0,0
120996,2,4,0,0
120997,2,0,0,0
120998,2,-1,1,0
120999,2,0,0,0
121000,2,0,0,0
121001,2,0,0,0
121002,2,0,0,0
121003,2,3,0,0
121004,2,0,0,0
121005,2,0,0,0
121006,2,-1,1,0
121007,2,0,0,0
121008,0,1,0,0
121009,2,0,0,0
121010,2,0,0,0
121011,2,2,0,0
121012,2,-1,1,0
121013,2,0,0,0
121014,2,0,0,0
121015,2,0,0,0
121016,2,3,0,0
121017,2,0,0,0
121018,0,6,0,0
121019,2,-1,1,0
121020,2,0,0,0
121021,2,4,0,0
121022,2,0,0,0
121023,5,-1,1,0
121024,2,0,0,0
121025,2,0,0,0
121026,2,4,0,0
121027,2,-1,1,0
121028,2,0,0,0
121029,2,-1,1,0
121030,2,0,0,0
121031,5,0,0,0
121032,2,0,0,0
121033,2,0,0,0
121034,2,0,0,0
121035,2,0,0,0
121036,1,0,0,0
121037,2,0,0,0
121038,2,0,0,0
121039,2,0,0,0
121040,2,-1,1,0
121041,2,-1,1,0
121042,5,0,0,0
121043,5,0,0,0
121044,2,0,0,0
121045,2,0,0,0
121046,2,0,0,0
121047,2,-1,1,0
121048,2,-1,1,0
121049,2,0,0,0
121050,2,0,0,0
121051,2,0,0,0
121052,2,3,0,0
121053,2,0,0,0
121054,2,0,0,0
121055,2,2,0,0
121056,2,0,0,0
121057,0,6,0,0
121058,2,2,0,0
121059,2,0,0,0
121060,2,0,0,0
121061,2,0,0,0
121062,2,0,0,0
121063,2,0,0,0
121064,2,0,0,0
121065,2,0,0,0
121066,2,0,0,0
121067,5,0,0,0
121068,2,0,0,0
121069,2,0,0,0
121070,2,0,0,0
121071,2,3,0,0
121072,2,2,0,0
121073,2,3,0,0
121074,2,3,0,0
121075,2,0,0,0
121076,2,0,0,0
121077,1,0,0,0
121078,2,0,0,0
121079,2,0,0,0
121080,2,-1,1,0
121081,2,4,0,0
121082,2,-1,1,0
121083,2,0,0,0
121084,2,0,0,0
121085,2,-1,1,0
121086,2,0,0,0
121087,2,2,0,0
121088,2,4,0,0
121089,2,-1,1,0
121090,2,2,0,0
121091,2,0,0,0
121092,2,0,0,0
121093,2,0,0,0
121094,2,4,0,0
121095,2,0,0,0
121096,2,-1,1,0
121097,2,3,0,0
121098,2,2,0,0
121099,2,-1,1,0
121100,3,-1,1,0
121101,2,0,0,0
121102,2,0,0,0
121103,2,0,0,0
121104,2,2,0,0
121105,2,0,0,0
121106,2,0,0,0
121107,2,0,0,0
121108,2,0,0,0
121109,2,0,0,0
121110,5,0,0,0
121111,2,0,0,0
121112,2,-1,1,0
121113,2,0,0,0
121114,5,0,0,0
121115,2,0,0,0
121116,2,-1,1,0
121117,2,0,0,0
121118,2,0,0,0
121119,1,-1,1,0
121120,5,-1,1,0
121121,2,0,0,0
121122,2,0,0,0
121123,2,-1,1,0
121124,0,1,0,0
121125,2,0,0,0
121126,2,3,0,0
121127,2,0,0,0
121128,0,-1,1,0
121129,2,0,0,0
121130,2,0,0,0
121131,2,3,0,0
121132,2,0,0,0
121133,2,0,0,0
121134,2,4,0,0
121135,0,1,0,0
121136,2,0,0,0
121137,2,0,0,0
121138,0,-1,1,0
121139,2,-1,1,0
121140,2,0,0,0
121141,2,0,0,0
121142,2,0,0,0
121143,2,0,0,0
121144,2,0,0,0
121145,2,-1,1,0
121146,2,-1,1,0
121147,5,0,0,0
121148,2,0,0,0
121149,2,0,0,0
121150,2,0,0,0
121151,2,0,0,0
121152,2,0,0,0
121153,2,2,0,0
121154,2,-1,1,0
121155,2,0,0,0
121156,2,0,0,0
121157,2,-1,1,0
121158,2,0,0,0
121159,2,0,0,0
121160,2,3,0,0
121161,2,2,0,0
121162,2,-1,1,0
121163,2,0,0,0
121164,0,1,0,0
121165,2,3,0,0
121166,2,0,0,0
121167,2,0,0,0
121168,5,0,0,0
121169,2,4,0,0
121170,2,-1,1,0
121171,2,0,0,0
121172,2,2,0,0
121173,2,0,0,0
121174,2,0,0,0
121175,2,0,0,0
121176,2,0,0,0
121177,2,0,0,0
121178,1,-1,1,0
121179,2,0,0,0
121180,2,2,0,0
121181,3,-1,1,0
121182,2,4,0,0
121183,2,-1,1,0
121184,2,0,0,0
121185,2,0,0,0
121186,2,0,0,0
121187,2,-1,1,0
121188,2,0,0,0
121189,2,0,0,0
121190,2,0,0,0
121191,2,0,0,0
121192,2,4,0,0
121193,2,-1,1,0
121194,2,0,0,0
121195,0,-1,1,0
121196,2,0,0,0
121197,2,0,0,0
121198,2,2,0,0
121199,0,1,0,0
121200,2,-1,1,0
121201,1,-1,1,0
121202,2,0,0,0
121203,2,4,0,0
121204,2,-1,1,0
121205,2,2,0,0
121206,0,-1,1,0
121207,2,0,0,0
121208,2,0,0,0
121209,5,0,0,0
121210,2,-1,1,0
121211,2,0,0,0
121212,2,-1,1,0
121213,2,0,0,0
121214,2,0,0,0
121215,2,-1,1,0
121216,2,0,0,0
121217,2,0,0,0
121218,2,0,0,0
121219,2,0,0,0
121220,2,0,0,0
121221,2,0,0,0
121222,2,0,0,0
121223,2,0,0,0
121224,2,-1,1,0
121225,2,0,0,0
121226,2,0,0,0
121227,2,2,0,0
121228,2,-1,1,0
121229,2,2,0,0
121230,2,-1,1,0
121231,2,0,0,0
121232,2,0,0,0
121233,2,0,0,0
121234,2,3,0,0
121235,2,0,0,0
121236,0,1,0,0
121237,2,3,0,0
121238,2,-1,1,0
121239,2,0,0,0
121240,3,-1,1,0
121241,2,0,0,0
121242,2,3,0,0
121243,2,0,0,0
121244,2,0,0,0
121245,2,-1,1,0
121246,2,0,0,0
121247,2,0,0,0
121248,0,5,0,0
121249,2,0,0,0
121250,2,0,0,0
121251,2,0,0,0
121252,2,-1,1,0
121253,2,0,0,0
121254,2,0,0,0
121255,2,0,0,0
121256,2,0,0,0
121257,2,0,0,0
121258,2,2,0,0
121259,2,4,0,0
121260,2,2,0,0
121261,2,3,0,0
121262,2,0,0,0
121263,2,0,0,0
121264,2,0,0,0
121265,1,0,0,0
121266,2,-1,1,0
121267,3,-1,1,0
121268,2,3,0,0
121269,2,-1,1,0
121270,2,0,0,0
121271,2,4,0,0
121272,0,1,0,0
121273,2,0,0,0
121274,2,-1,1,0
121275,2,4,0,0
121276,2,0,0,0
121277,0,-1,1,0
121278,2,0,0,0
121279,2,0,0,0
121280,2,-1,1,0
121281,2,3,0,0
121282,3,-1,1,0
121283,0,7,0,0
121284,2,0,0,0
121285,2,0,0,0
121286,2,0,0,0
121287,2,0,0,0
121288,2,0,0,0
121289,2,3,0,0
121290,2,0,0,0
121291,2,0,0,0
121292,2,-1,1,0
121293,2,-1,1,0
121294,2,2,0,0
121295,2,0,0,0
121296,2,4,0,0
121297,2,0,0,0
121298,2,0,0,0
121299,2,-1,1,0
121300,2,0,0,0
121301,2,-1,1,0
121302,2,-1,1,0
121303,2,0,0,0
121304,2,4,0,0
121305,2,0,0,0
121306,0,-1,1,0
121307,2,0,0,0
121308,5,-1,1,0
121309,2,3,0,0
121310,2,0,0,0
121311,2,0,0,0
121312,2,0,0,0
121313,2,0,0,0
121314,2,0,0,0
121315,2,0,0,0
121316,3,-1,1,0
121317,2,3,0,0
121318,2,0,0,0
121319,2,0,0,0
121320,2,0,0,0
121321,0,-1,1,0
121322,3,-1,1,0
121323,2,-1,1,0
121324,2,0,0,0
121325,2,0,0,0
121326,2,2,0,0
121327,0,6,0,0
121328,2,0,0,0
121329,2,3,0,0
121330,2,0,0,0
121331,2,0,0,0
121332,2,-1,1,0
121333,0,-1,1,0
121334,2,0,0,0
121335,2,4,0,0
121336,2,0,0,0
121337,2,2,0,0
121338,2,0,0,0
121339,2,0,0,0
121340,2,0,0,0
121341,2,0,0,0
121342,5,0,0,0
121343,5,0,0,0
121344,2,-1,1,0
121345,2,0,0,0
121346,0,1,0,0
121347,5,0,0,0
121348,2,0,0,0
121349,5,-1,1,0
121350,2,0,0,0
121351,2,0,0,0
121352,2,-1,1,0
121353,2,0,0,0
121354,2,0,0,0
121355,2,3,0,0
121356,2,3,0,0
121357,2,-1,1,0
121358,1,0,0,0
121359,2,0,0,0
121360,0,6,0,0
121361,2,2,0,0
121362,2,0,0,0
121363,2,0,0,0
121364,2,-1,1,0
121365,2,0,0,0
121366,1,0,0,0
121367,2,0,0,0
121368,2,0,0,0
121369,5,0,0,0
121370,0,-1,1,0
121371,2,0,0,0
121372,2,0,0,0
121373,2,-1,1,0
121374,2,-1,1,0
121375,2,0,0,0
121376,2,0,0,0
121377,2,-1,1,0
121378,2,0,0,0
121379,5,0,0,0
121380,2,0,0,0
121381,2,-1,1,0
121382,2,2,0,0
121383,5,0,0,0
121384,2,0,0,0
121385,2,0,0,0
121386,2,0,0,0
121387,2,0,0,0
121388,0,1,0,0
121389,2,0,0,0
121390,0,1,0,0
121391,1,0,0,0
121392,2,-1,1,0
121393,2,-1,1,0
121394,2,4,0,0
121395,2,2,0,0
121396,2,0,0,0
121397,2,4,0,0
121398,2,0,0,0
121399,2,0,0,0
121400,2,0,0,0
121401,2,0,0,0
121402,2,0,0,0
121403,2,-1,1,0
121404,2,2,0,0
121405,2,0,0,0
121406,2,0,0,0
121407,2,0,0,0
121408,2,-1,1,0
121409,2,0,0,0
121410,2,2,0,0
121411,2,-1,1,0
121412,2,-1,1,0
121413,2,0,0,0
121414,2,0,0,0
121415,2,-1,1,0
121416,0,1,0,0
121417,0,1,0,0
121418,3,-1,1,0
121419,2,0,0,0
121420,2,-1,1,0
121421,2,0,0,0
121422,2,0,0,0
121423,2,0,0,0
121424,2,-1,1,0
121425,2,3,0,0
121426,1,-1,1,0
121427,2,0,0,0
121428,2,0,0,0
121429,2,0,0,0
121430,2,3,0,0
121431,2,0,0,0
121432,2,0,0,0
121433,2,3,0,0
121434,0,-1,1,0
121435,2,0,0,0
121436,0,1,0,0
121437,2,0,0,0
121438,2,4,0,0
121439,2,0,0,0
121440,2,0,0,0
121441,2,0,0,0
121442,2,0,0,0
121443,2,0,0,0
121444,2,-1,1,0
121445,2,0,0,0
121446,2,0,0,0
121447,2,4,0,0
121448,2,0,0,0
121449,2,-1,1,0
121450,2,0,0,0
121451,2,0,0,0
121452,2,3,0,0
121453,3,-1,1,0
121454,2,-1,1,0
121455,2,3,0,0
121456,2,-1,1,0
121457,2,0,0,0
121458,2,0,0,0
121459,2,0,0,0
121460,2,0,0,0
121461,2,-1,1,0
121462,2,-1,1,0
121463,2,3,0,0
121464,0,-1,1,0
121465,2,0,0,0
121466,2,0,0,0
121467,2,0,0,0
121468,2,-1,1,0
121469,1,0,0,0
121470,0,1,0,0
121471,2,0,0,0
121472,2,0,0,0
121473,0,1,0,0
121474,2,3,0,0
121475,2,0,0,0
121476,2,-1,1,0
121477,2,0,0,0
121478,2,0,0,0
121479,2,0,0,0
121480,2,0,0,0
121481,2,0,0,0
121482,2,3,0,0
121483,1,0,0,0
121484,2,3,0,0
121485,2,0,0,0
121486,2,0,0,0
121487,2,4,0,0
121488,2,2,0,0
121489,1,-1,1,0
121490,2,0,0,0
121491,2,-1,1,0
121492,2,4,0,0
121493,2,13,0,0
121494,2,0,0,0
121495,2,0,0,0
121496,2,0,0,0
121497,2,0,0,0
121498,2,0,0,0
121499,2,0,0,0
121500,1,0,0,0
121501,2,4,0,0
121502,2,-1,1,0
121503,2,3,0,0
121504,2,-1,1,0
121505,5,-1,1,0
121506,2,4,0,0
121507,0,-1,1,0
121508,2,0,0,0
121509,2,0,0,0
121510,2,0,0,0
121511,2,0,0,0
121512,2,3,0,0
121513,2,0,0,0
121514,2,2,0,0
121515,2,0,0,0
121516,2,0,0,0
121517,2,-1,1,0
121518,2,-1,1,0
121519,2,4,0,0
121520,2,0,0,0
121521,2,0,0,0
121522,2,0,0,0
121523,2,0,0,0
121524,2,0,0,0
121525,2,0,0,0
121526,2,0,0,0
121527,2,0,0,0
121528,2,0,0,0
121529,5,-1,1,0
121530,0,-1,1,0
121531,2,0,0,0
121532,2,3,0,0
121533,5,0,0,0
121534,2,0,0,0
121535,2,0,0,0
121536,2,4,0,0
121537,2,3,0,0
121538,5,0,0,0
121539,0,1,0,0
121540,2,0,0,0
121541,2,0,0,0
121542,2,-1,1,0
121543,2,0,0,0
121544,2,-1,1,0
121545,2,2,0,0
121546,2,-1,1,0
121547,2,0,0,0
121548,2,0,0,0
121549,2,0,0,0
121550,2,0,0,0
121551,2,2,0,0
121552,2,0,0,0
121553,0,1,0,0
121554,2,2,0,0
121555,2,0,0,0
121556,2,0,0,0
121557,2,0,0,0
121558,2,0,0,0
121559,2,3,0,0
121560,2,0,0,0
121561,2,0,0,0
121562,2,-1,1,0
121563,2,2,0,0
121564,2,0,0,0
121565,2,0,0,0
121566,2,0,0,0
121567,1,3,0,0
121568,2,0,0,0
121569,2,3,0,0
121570,2,0,0,0
121571,1,-1,1,0
121572,2,2,0,0
121573,2,-1,1,0
121574,5,0,0,0
121575,2,0,0,0
121576,2,-1,1,0
121577,0,-1,1,0
121578,2,3,0,0
121579,2,-1,1,0
121580,2,0,0,0
121581,2,-1,1,0
121582,2,-1,1,0
121583,2,0,0,0
121584,2,0,0,0
121585,5,0,0,0
121586,0,1,0,0
121587,1,-1,1,0
121588,2,0,0,0
121589,5,0,0,0
121590,2,3,0,0
121591,2,-1,1,0
121592,2,0,0,0
121593,2,0,0,0
121594,2,-1,1,0
121595,5,0,0,0
121596,2,0,0,0
121597,2,2,0,0
121598,2,0,0,0
121599,0,1,0,0
121600,2,0,0,0
121601,2,0,0,0
121602,5,0,0,0
121603,2,0,0,0
121604,0,1,0,0
121605,2,-1,1,0
121606,2,3,0,0
121607,2,-1,1,0
121608,2,0,0,0
121609,2,0,0,0
121610,2,0,0,0
121611,2,0,0,0
121612,2,-1,1,0
121613,2,2,0,0
121614,2,3,0,0
121615,2,-1,1,0
121616,2,3,0,0
121617,2,0,0,0
121618,5,0,0,0
121619,2,3,0,0
121620,0,1,0,0
121621,2,3,0,0
121622,2,0,0,0
121623,2,0,0,0
121624,2,-1,1,0
121625,2,0,0,0
121626,2,0,0,0
121627,2,4,0,0
121628,2,-1,1,0
121629,2,3,0,0
121630,2,4,0,0
121631,2,0,0,0
121632,2,0,0,0
121633,2,0,0,0
121634,2,3,0,0
121635,2,0,0,0
121636,2,4,0,0
121637,5,0,0,0
121638,2,2,0,0
121639,1,0,0,0
121640,0,1,0,0
121641,2,-1,1,0
121642,2,0,0,0
121643,0,7,0,0
121644,2,0,0,0
121645,0,1,0,0
121646,3,-1,1,0
121647,5,0,0,0
121648,0,-1,1,0
121649,2,0,0,0
121650,2,0,0,0
121651,0,6,0,0
121652,2,0,0,0
121653,2,0,0,0
121654,1,-1,1,0
121655,2,0,0,0
121656,2,2,0,0
121657,2,2,0,0
121658,2,0,0,0
121659,2,0,0,0
121660,2,-1,1,0
121661,2,-1,1,0
121662,2,-1,1,0
121663,2,-1,1,0
121664,2,0,0,0
121665,2,0,0,0
121666,5,0,0,0
121667,2,0,0,0
121668,2,2,0,0
121669,2,-1,1,0
121670,2,0,0,0
121671,2,2,0,0
121672,3,-1,1,0
121673,2,2,0,0
121674,2,4,0,0
121675,2,0,0,0
121676,2,0,0,0
121677,2,0,0,0
121678,2,-1,1,0
121679,2,0,0,0
121680,2,0,0,0
121681,2,0,0,0
121682,2,0,0,0
121683,2,0,0,0
121684,2,-1,1,0
121685,2,3,0,0
121686,0,1,0,0
121687,0,1,0,0
121688,2,0,0,0
121689,2,-1,1,0
121690,2,0,0,0
121691,2,0,0,0
121692,2,-1,1,0
121693,2,0,0,0
121694,2,0,0,0
121695,2,-1,1,0
121696,2,0,0,0
121697,2,0,0,0
121698,2,3,0,0
121699,2,0,0,0
121700,2,0,0,0
121701,0,-1,1,0
121702,2,-1,1,0
121703,2,2,0,0
121704,2,0,0,0
121705,5,0,0,0
121706,2,0,0,0
121707,2,0,0,0
121708,2,0,0,0
121709,1,0,0,0
121710,2,0,0,0
121711,2,0,0,0
121712,2,0,0,0
121713,2,0,0,0
121714,2,0,0,0
121715,2,0,0,0
121716,2,0,0,0
121717,2,0,0,0
121718,2,0,0,0
121719,2,0,0,0
121720,2,3,0,0
121721,2,2,0,0
121722,2,0,0,0
121723,2,0,0,0
121724,2,0,0,0
121725,2,0,0,0
121726,5,0,0,0
121727,2,0,0,0
121728,2,0,0,0
121729,2,0,0,0
121730,2,-1,1,0
121731,2,0,0,0
121732,2,0,0,0
121733,2,-1,1,0
121734,3,-1,1,0
121735,2,0,0,0
121736,2,0,0,0
121737,2,0,0,0
121738,2,-1,1,0
121739,2,-1,1,0
121740,2,0,0,0
121741,2,0,0,0
121742,2,-1,1,0
121743,2,0,0,0
121744,2,0,0,0
121745,2,0,0,0
121746,2,0,0,0
121747,2,-1,1,0
121748,2,2,0,0
121749,2,0,0,0
121750,2,0,0,0
121751,2,-1,1,0
121752,1,-1,1,0
121753,5,0,0,0
121754,2,-1,1,0
121755,2,3,0,0
121756,2,3,0,0
121757,2,0,0,0
121758,2,2,0,0
121759,2,0,0,0
121760,2,-1,1,0
121761,2,2,0,0
121762,2,3,0,0
121763,2,-1,1,0
121764,2,-1,1,0
121765,2,0,0,0
121766,2,0,0,0
121767,2,-1,1,0
121768,2,0,0,0
121769,2,0,0,0
121770,2,0,0,0
121771,2,0,0,0
121772,2,0,0,0
121773,2,3,0,0
121774,2,0,0,0
121775,2,0,0,0
121776,0,1,0,0
121777,2,4,0,0
121778,2,0,0,0
121779,1,-1,1,0
121780,2,0,0,0
121781,3,-1,1,0
121782,2,0,0,0
121783,2,0,0,0
121784,2,3,0,0
121785,1,0,0,0
121786,2,-1,1,0
121787,2,0,0,0
121788,2,0,0,0
121789,5,0,0,0
121790,2,-1,1,0
121791,2,0,0,0
121792,2,0,0,0
121793,2,0,0,0
121794,2,0,0,0
121795,2,0,0,0
121796,2,0,0,0
121797,2,0,0,0
121798,2,0,0,0
121799,2,0,0,0
121800,2,0,0,0
121801,2,0,0,0
121802,2,4,0,0
121803,2,0,0,0
121804,2,0,0,0
121805,2,2,0,0
121806,2,-1,1,0
121807,2,0,0,0
121808,2,0,0,0
121809,0,1,0,0
121810,2,0,0,0
121811,2,0,0,0
121812,2,0,0,0
121813,2,0,0,0
121814,2,-1,1,0
121815,2,0,0,0
121816,2,0,0,0
121817,2,-1,1,0
121818,2,2,0,0
121819,2,0,0,0
121820,2,0,0,0
121821,0,-1,1,0
121822,2,0,0,0
121823,2,0,0,0
121824,2,2,0,0
121825,2,0,0,0
121826,2,0,0,0
121827,2,0,0,0
121828,2,0,0,0
121829,2,0,0,0
121830,2,0,0,0
121831,2,2,0,0
121832,2,-1,1,0
121833,5,0,0,0
121834,2,0,0,0
121835,2,0,0,0
121836,2,0,0,0
121837,2,3,0,0
121838,0,7,0,0
121839,2,0,0,0
121840,2,0,0,0
121841,2,2,0,0
121842,5,0,0,0
121843,2,0,0,0
121844,2,0,0,0
121845,2,0,0,0
121846,2,-1,1,0
121847,2,4,0,0
121848,2,0,0,0
121849,2,0,0,0
121850,2,3,0,0
121851,2,0,0,0
121852,2,0,0,0
121853,2,-1,1,0
121854,0,7,0,0
121855,2,0,0,0
121856,2,0,0,0
121857,2,0,0,0
121858,2,-1,1,0
121859,2,0,0,0
121860,2,-1,1,0
121861,2,0,0,0
121862,2,3,0,0
121863,2,0,0,0
121864,2,2,0,0
121865,2,0,0,0
121866,2,0,0,0
121867,2,3,0,0
121868,2,-1,1,0
121869,2,0,0,0
121870,5,-1,1,0
121871,2,4,0,0
121872,2,0,0,0
121873,2,3,0,0
121874,2,0,0,0
121875,2,0,0,0
121876,0,-1,1,0
121877,2,0,0,0
121878,2,4,0,0
121879,2,0,0,0
121880,2,2,0,0
121881,2,0,0,0
121882,2,2,0,0
121883,2,0,0,0
121884,2,4,0,0
121885,2,0,0,0
121886,0,1,0,0
121887,2,0,0,0
121888,2,0,0,0
121889,5,0,0,0
121890,2,0,0,0
121891,2,0,0,0
121892,2,0,0,0
121893,2,0,0,0
121894,0,-1,1,0
121895,2,3,0,0
121896,1,0,0,0
121897,2,0,0,0
121898,1,-1,1,0
121899,2,4,0,0
121900,2,-1,1,0
121901,2,0,0,0
121902,2,0,0,0
121903,2,3,0,0
121904,2,-1,1,0
121905,2,-1,1,0
121906,2,0,0,0
121907,2,0,0,0
121908,2,0,0,0
121909,2,3,0,0
121910,2,-1,1,0
121911,2,-1,1,0
121912,5,0,0,0
121913,2,0,0,0
121914,2,-1,1,0
121915,2,4,0,0
121916,2,3,0,0
121917,2,0,0,0
121918,2,0,0,0
121919,2,0,0,0
121920,2,-1,1,0
121921,2,-1,1,0
121922,2,4,0,0
121923,5,0,0,0
121924,2,2,0,0
121925,0,5,0,0
121926,2,13,0,0
121927,2,3,0,0
121928,0,1,0,0
121929,2,0,0,0
121930,2,-1,1,0
121931,2,0,0,0
121932,2,3,0,0
121933,2,2,0,0
121934,2,4,0,0
121935,2,0,0,0
121936,2,0,0,0
121937,2,0,0,0
121938,2,0,0,0
121939,0,-1,1,0
121940,2,0,0,0
121941,2,0,0,0
121942,2,3,0,0
121943,2,0,0,0
121944,0,1,0,0
121945,1,0,0,0
121946,2,0,0,0
121947,2,-1,1,0
121948,2,3,0,0
121949,0,7,0,0
121950,2,0,0,0
121951,2,4,0,0
121952,2,0,0,0
121953,2,0,0,0
121954,2,2,0,0
121955,2,-1,1,0
121956,2,-1,1,0
121957,2,-1,1,0
121958,2,0,0,0
121959,2,4,0,0
121960,2,0,0,0
121961,2,-1,1,0
121962,2,3,0,0
121963,2,-1,1,0
121964,0,7,0,0
121965,2,2,0,0
121966,2,0,0,0
121967,2,-1,1,0
121968,2,-1,1,0
121969,0,7,0,0
121970,2,0,0,0
121971,2,0,0,0
121972,2,0,0,0
121973,2,-1,1,0
121974,2,4,0,0
121975,2,0,0,0
121976,2,2,0,0
121977,2,2,0,0
121978,2,-1,1,0
121979,2,0,0,0
121980,2,3,0,0
121981,2,0,0,0
121982,2,4,0,0
121983,2,0,0,0
121984,2,0,0,0
121985,2,0,0,0
121986,2,4,0,0
121987,2,3,0,0
121988,2,0,0,0
121989,2,-1,1,0
121990,2,-1,1,0
121991,5,0,0,0
121992,2,0,0,0
121993,2,0,0,0
121994,2,-1,1,0
121995,2,-1,1,0
121996,5,-1,1,0
121997,0,5,0,0
121998,2,0,0,0
121999,2,-1,1,0
122000,2,0,0,0
122001,2,0,0,0
122002,2,4,0,0
122003,0,1,0,0
122004,2,0,0,0
122005,2,3,0,0
122006,2,-1,1,0
122007,2,0,0,0
122008,2,-1,1,1
122009,2,0,0,0
122010,2,0,0,0
122011,2,0,0,0
122012,2,0,0,0
122013,2,0,0,0
122014,2,0,0,0
122015,2,0,0,0
122016,2,-1,1,0
122017,2,0,0,0
122018,2,0,0,0
122019,2,-1,1,0
122020,2,3,0,0
122021,2,0,0,0
122022,2,0,0,0
122023,2,3,0,0
122024,2,-1,1,0
122025,2,-1,1,0
122026,2,0,0,0
122027,2,4,0,0
122028,2,0,0,0
122029,2,0,0,0
122030,2,4,0,0
122031,2,3,0,0
122032,2,0,0,0
122033,2,0,0,0
122034,2,2,0,0
122035,2,0,0,0
122036,2,0,0,0
122037,0,-1,1,0
122038,0,1,0,0
122039,2,0,0,0
122040,2,0,0,0
122041,2,0,0,0
122042,2,0,0,0
122043,2,0,0,0
122044,2,0,0,0
122045,1,2,0,0
122046,2,0,0,0
122047,2,0,0,0
122048,2,4,0,0
122049,2,0,0,0
122050,2,0,0,0
122051,2,0,0,0
122052,0,1,0,0
122053,2,4,0,0
122054,2,-1,1,0
122055,2,3,0,0
122056,2,0,0,0
122057,2,0,0,0
122058,2,0,0,0
122059,2,0,0,0
122060,2,3,0,0
122061,2,-1,1,0
122062,2,0,0,0
122063,2,0,0,0
122064,2,0,0,0
122065,5,0,0,0
122066,2,0,0,0
122067,2,0,0,0
122068,2,3,0,0
122069,2,0,0,0
122070,2,0,0,0
122071,2,3,0,0
122072,2,2,0,0
122073,2,0,0,0
122074,2,3,0,0
122075,0,-1,1,0
122076,2,0,0,0
122077,2,0,0,0
122078,2,0,0,0
122079,2,0,0,0
122080,2,-1,1,0
122081,2,-1,1,0
122082,2,0,0,0
122083,2,0,0,0
122084,2,0,0,0
122085,2,3,0,0
122086,2,0,0,0
122087,5,0,0,0
122088,2,0,0,0
122089,2,0,0,0
122090,2,4,0,0
122091,2,0,0,0
122092,0,5,0,0
122093,2,0,0,0
122094,2,0,0,0
122095,2,0,0,0
122096,2,0,0,0
122097,2,0,0,0
122098,2,3,0,0
122099,2,0,0,0
122100,2,-1,1,0
122101,2,0,0,0
122102,2,0,0,0
122103,2,3,0,0
122104,2,0,0,0
122105,0,-1,1,0
122106,2,0,0,0
122107,2,0,0,0
122108,2,2,0,0
122109,2,-1,1,0
122110,2,0,0,0
122111,2,0,0,0
122112,2,0,0,0
122113,2,0,0,0
122114,2,-1,1,0
122115,2,0,0,0
122116,2,-1,1,0
122117,2,0,0,0
122118,2,0,0,0
122119,2,3,0,0
122120,2,0,0,0
122121,2,0,0,0
122122,2,-1,1,0
122123,2,2,0,0
122124,2,-1,1,0
122125,2,0,0,0
122126,2,0,0,0
122127,2,4,0,0
